ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2,TEDTALK1352,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1352,PGN.TXT,0.00526,0.00345,0.00417,1
ROUGE-L,TEDTALK1111,PGN.TXT,0.17460,0.21154,0.19130,1
ROUGE-1,TEDTALK1111,PGN.TXT,0.23377,0.11392,0.15319,1
ROUGE-2,TEDTALK1111,PGN.TXT,0.01408,0.00662,0.00901,1
ROUGE-SU4,TEDTALK1111,PGN.TXT,0.07317,0.03333,0.04580,1
ROUGE-L,TEDTALK843,PGN.TXT,0.09524,0.08696,0.09091,1
ROUGE-1,TEDTALK843,PGN.TXT,0.23636,0.10317,0.14365,1
ROUGE-2,TEDTALK843,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK843,PGN.TXT,0.07059,0.03103,0.04311,1
ROUGE-L,TEDTALK601,PGN.TXT,0.07895,0.06818,0.07317,1
ROUGE-1,TEDTALK601,PGN.TXT,0.12766,0.05556,0.07742,1
ROUGE-2,TEDTALK601,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK601,PGN.TXT,0.02927,0.01176,0.01678,1
ROUGE-L,TEDTALK1333,PGN.TXT,0.13953,0.12000,0.12903,1
ROUGE-1,TEDTALK1333,PGN.TXT,0.16667,0.06250,0.09091,1
ROUGE-2,TEDTALK1333,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1333,PGN.TXT,0.04762,0.01695,0.02500,1
ROUGE-L,TEDTALK844,PGN.TXT,0.04878,0.08000,0.06061,1
ROUGE-1,TEDTALK844,PGN.TXT,0.04000,0.02128,0.02778,1
ROUGE-2,TEDTALK844,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK844,PGN.TXT,0.00870,0.00476,0.00615,1
ROUGE-L,TEDTALK602,PGN.TXT,0.04878,0.04878,0.04878,1
ROUGE-1,TEDTALK602,PGN.TXT,0.12245,0.03468,0.05405,1
ROUGE-2,TEDTALK602,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK602,PGN.TXT,0.02553,0.00702,0.01101,1
ROUGE-L,TEDTALK1332,PGN.TXT,0.09615,0.16129,0.12048,1
ROUGE-1,TEDTALK1332,PGN.TXT,0.17241,0.13158,0.14925,1
ROUGE-2,TEDTALK1332,PGN.TXT,0.01852,0.01408,0.01600,1
ROUGE-SU4,TEDTALK1332,PGN.TXT,0.04800,0.03636,0.04138,1
ROUGE-L,TEDTALK1335,PGN.TXT,0.16667,0.17949,0.17284,1
ROUGE-1,TEDTALK1335,PGN.TXT,0.23404,0.10000,0.14013,1
ROUGE-2,TEDTALK1335,PGN.TXT,0.02273,0.00935,0.01325,1
ROUGE-SU4,TEDTALK1335,PGN.TXT,0.07317,0.02885,0.04138,1
ROUGE-L,TEDTALK845,PGN.TXT,0.06061,0.25000,0.09756,1
ROUGE-1,TEDTALK845,PGN.TXT,0.08219,0.08824,0.08511,1
ROUGE-2,TEDTALK845,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK845,PGN.TXT,0.02154,0.02593,0.02353,1
ROUGE-L,TEDTALK603,PGN.TXT,0.05556,0.09524,0.07018,1
ROUGE-1,TEDTALK603,PGN.TXT,0.07143,0.04054,0.05172,1
ROUGE-2,TEDTALK603,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK603,PGN.TXT,0.01579,0.00937,0.01176,1
ROUGE-L,TEDTALK1334,PGN.TXT,0.15254,0.14754,0.15000,1
ROUGE-1,TEDTALK1334,PGN.TXT,0.20290,0.08750,0.12227,1
ROUGE-2,TEDTALK1334,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1334,PGN.TXT,0.04444,0.01867,0.02629,1
ROUGE-L,TEDTALK846,PGN.TXT,0.18750,0.13953,0.16000,1
ROUGE-1,TEDTALK846,PGN.TXT,0.26471,0.07500,0.11688,1
ROUGE-2,TEDTALK846,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK846,PGN.TXT,0.06667,0.01818,0.02857,1
ROUGE-L,TEDTALK604,PGN.TXT,0.09756,0.15385,0.11940,1
ROUGE-1,TEDTALK604,PGN.TXT,0.22000,0.13415,0.16667,1
ROUGE-2,TEDTALK604,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK604,PGN.TXT,0.06957,0.04558,0.05508,1
ROUGE-L,TEDTALK605,PGN.TXT,0.08108,0.13636,0.10169,1
ROUGE-1,TEDTALK605,PGN.TXT,0.08889,0.06061,0.07207,1
ROUGE-2,TEDTALK605,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK605,PGN.TXT,0.01951,0.01429,0.01649,1
ROUGE-L,TEDTALK1337,PGN.TXT,0.15909,0.19444,0.17500,1
ROUGE-1,TEDTALK1337,PGN.TXT,0.17647,0.08333,0.11321,1
ROUGE-2,TEDTALK1337,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1337,PGN.TXT,0.04444,0.02041,0.02797,1
ROUGE-L,TEDTALK847,PGN.TXT,0.11111,0.15385,0.12903,1
ROUGE-1,TEDTALK847,PGN.TXT,0.16176,0.11702,0.13580,1
ROUGE-2,TEDTALK847,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK847,PGN.TXT,0.04063,0.03095,0.03514,1
ROUGE-L,TEDTALK848,PGN.TXT,0.12245,0.13333,0.12766,1
ROUGE-1,TEDTALK848,PGN.TXT,0.18966,0.10000,0.13095,1
ROUGE-2,TEDTALK848,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK848,PGN.TXT,0.04444,0.02500,0.03200,1
ROUGE-L,TEDTALK606,PGN.TXT,0.14894,0.17500,0.16092,1
ROUGE-1,TEDTALK606,PGN.TXT,0.17308,0.09091,0.11921,1
ROUGE-2,TEDTALK606,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK606,PGN.TXT,0.04583,0.02529,0.03259,1
ROUGE-L,TEDTALK1336,PGN.TXT,0.06154,0.10000,0.07619,1
ROUGE-1,TEDTALK1336,PGN.TXT,0.10959,0.05797,0.07583,1
ROUGE-2,TEDTALK1336,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1336,PGN.TXT,0.02462,0.01231,0.01641,1
ROUGE-L,TEDTALK607,PGN.TXT,0.10811,0.12121,0.11429,1
ROUGE-1,TEDTALK607,PGN.TXT,0.22500,0.09783,0.13636,1
ROUGE-2,TEDTALK607,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK607,PGN.TXT,0.06111,0.02683,0.03729,1
ROUGE-L,TEDTALK849,PGN.TXT,0.11429,0.12903,0.12121,1
ROUGE-1,TEDTALK849,PGN.TXT,0.13158,0.05208,0.07463,1
ROUGE-2,TEDTALK849,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK849,PGN.TXT,0.02941,0.01163,0.01667,1
ROUGE-L,TEDTALK1339,PGN.TXT,0.07143,0.08571,0.07792,1
ROUGE-1,TEDTALK1339,PGN.TXT,0.12500,0.06250,0.08333,1
ROUGE-2,TEDTALK1339,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1339,PGN.TXT,0.02727,0.01463,0.01905,1
ROUGE-L,TEDTALK608,PGN.TXT,0.18421,0.22581,0.20290,1
ROUGE-1,TEDTALK608,PGN.TXT,0.22727,0.09615,0.13514,1
ROUGE-2,TEDTALK608,PGN.TXT,0.02381,0.01010,0.01418,1
ROUGE-SU4,TEDTALK608,PGN.TXT,0.06500,0.02766,0.03881,1
ROUGE-L,TEDTALK1338,PGN.TXT,0.11364,0.20000,0.14493,1
ROUGE-1,TEDTALK1338,PGN.TXT,0.16667,0.08511,0.11268,1
ROUGE-2,TEDTALK1338,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1338,PGN.TXT,0.04545,0.02381,0.03125,1
ROUGE-L,TEDTALK840,PGN.TXT,0.09756,0.13333,0.11268,1
ROUGE-1,TEDTALK840,PGN.TXT,0.13333,0.04688,0.06936,1
ROUGE-2,TEDTALK840,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK840,PGN.TXT,0.02927,0.01017,0.01509,1
ROUGE-L,TEDTALK841,PGN.TXT,0.10417,0.09259,0.09804,1
ROUGE-1,TEDTALK841,PGN.TXT,0.20370,0.08462,0.11957,1
ROUGE-2,TEDTALK841,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK841,PGN.TXT,0.05000,0.02203,0.03059,1
ROUGE-L,TEDTALK600,PGN.TXT,0.06000,0.12500,0.08108,1
ROUGE-1,TEDTALK600,PGN.TXT,0.05172,0.02885,0.03704,1
ROUGE-2,TEDTALK600,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK600,PGN.TXT,0.01111,0.00667,0.00833,1
ROUGE-L,TEDTALK842,PGN.TXT,0.08571,0.05357,0.06593,1
ROUGE-1,TEDTALK842,PGN.TXT,0.16279,0.04605,0.07179,1
ROUGE-2,TEDTALK842,PGN.TXT,0.02439,0.00676,0.01058,1
ROUGE-SU4,TEDTALK842,PGN.TXT,0.05128,0.01389,0.02186,1
ROUGE-L,TEDTALK1340,PGN.TXT,0.06250,0.11111,0.08000,1
ROUGE-1,TEDTALK1340,PGN.TXT,0.07692,0.03448,0.04762,1
ROUGE-2,TEDTALK1340,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1340,PGN.TXT,0.01739,0.00784,0.01081,1
ROUGE-L,TEDTALK1342,PGN.TXT,0.04651,0.08333,0.05970,1
ROUGE-1,TEDTALK1342,PGN.TXT,0.03922,0.01220,0.01860,1
ROUGE-2,TEDTALK1342,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1342,PGN.TXT,0.00889,0.00247,0.00386,1
ROUGE-L,TEDTALK1341,PGN.TXT,0.11628,0.12821,0.12195,1
ROUGE-1,TEDTALK1341,PGN.TXT,0.15686,0.04938,0.07512,1
ROUGE-2,TEDTALK1341,PGN.TXT,0.02041,0.00645,0.00980,1
ROUGE-SU4,TEDTALK1341,PGN.TXT,0.04255,0.01351,0.02051,1
ROUGE-L,TEDTALK1100,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK1100,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK1100,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1100,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK876,PGN.TXT,0.07692,0.09524,0.08511,1
ROUGE-1,TEDTALK876,PGN.TXT,0.14035,0.08333,0.10458,1
ROUGE-2,TEDTALK876,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK876,PGN.TXT,0.03137,0.01860,0.02336,1
ROUGE-L,TEDTALK1322,PGN.TXT,0.03922,0.50000,0.07273,1
ROUGE-1,TEDTALK1322,PGN.TXT,0.05797,0.05000,0.05369,1
ROUGE-2,TEDTALK1322,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1322,PGN.TXT,0.01270,0.01081,0.01168,1
ROUGE-L,TEDTALK634,PGN.TXT,0.07143,0.06522,0.06818,1
ROUGE-1,TEDTALK634,PGN.TXT,0.13333,0.04348,0.06557,1
ROUGE-2,TEDTALK634,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK634,PGN.TXT,0.02927,0.00909,0.01387,1
ROUGE-L,TEDTALK877,PGN.TXT,0.07500,0.10000,0.08571,1
ROUGE-1,TEDTALK877,PGN.TXT,0.12245,0.03571,0.05530,1
ROUGE-2,TEDTALK877,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK877,PGN.TXT,0.03241,0.00886,0.01392,1
ROUGE-L,TEDTALK635,PGN.TXT,0.07895,0.12000,0.09524,1
ROUGE-1,TEDTALK635,PGN.TXT,0.11905,0.06098,0.08065,1
ROUGE-2,TEDTALK635,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK635,PGN.TXT,0.02778,0.01389,0.01852,1
ROUGE-L,TEDTALK1321,PGN.TXT,0.01887,0.08333,0.03077,1
ROUGE-1,TEDTALK1321,PGN.TXT,0.01695,0.01389,0.01527,1
ROUGE-2,TEDTALK1321,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1321,PGN.TXT,0.00377,0.00323,0.00348,1
ROUGE-L,TEDTALK636,PGN.TXT,0.09756,0.12903,0.11111,1
ROUGE-1,TEDTALK636,PGN.TXT,0.14286,0.06140,0.08589,1
ROUGE-2,TEDTALK636,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK636,PGN.TXT,0.03111,0.01346,0.01879,1
ROUGE-L,TEDTALK878,PGN.TXT,0.09375,0.07143,0.08108,1
ROUGE-1,TEDTALK878,PGN.TXT,0.08824,0.02459,0.03846,1
ROUGE-2,TEDTALK878,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK878,PGN.TXT,0.02143,0.00536,0.00857,1
ROUGE-L,TEDTALK1324,PGN.TXT,0.07692,0.08000,0.07843,1
ROUGE-1,TEDTALK1324,PGN.TXT,0.15942,0.07333,0.10046,1
ROUGE-2,TEDTALK1324,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1324,PGN.TXT,0.04444,0.02000,0.02759,1
ROUGE-L,TEDTALK1323,PGN.TXT,0.15217,0.12727,0.13861,1
ROUGE-1,TEDTALK1323,PGN.TXT,0.29091,0.09091,0.13853,1
ROUGE-2,TEDTALK1323,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1323,PGN.TXT,0.07843,0.02410,0.03687,1
ROUGE-L,TEDTALK879,PGN.TXT,0.09091,0.12500,0.10526,1
ROUGE-1,TEDTALK879,PGN.TXT,0.09091,0.06579,0.07634,1
ROUGE-2,TEDTALK879,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK879,PGN.TXT,0.01961,0.01429,0.01653,1
ROUGE-L,TEDTALK637,PGN.TXT,0.10000,0.17391,0.12698,1
ROUGE-1,TEDTALK637,PGN.TXT,0.18182,0.06557,0.09639,1
ROUGE-2,TEDTALK637,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK637,PGN.TXT,0.04500,0.01667,0.02432,1
ROUGE-L,TEDTALK1326,PGN.TXT,0.14286,0.14894,0.14583,1
ROUGE-1,TEDTALK1326,PGN.TXT,0.20635,0.06842,0.10277,1
ROUGE-2,TEDTALK1326,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1326,PGN.TXT,0.04561,0.01413,0.02158,1
ROUGE-L,TEDTALK638,PGN.TXT,0.08696,0.22222,0.12500,1
ROUGE-1,TEDTALK638,PGN.TXT,0.15686,0.10000,0.12214,1
ROUGE-2,TEDTALK638,PGN.TXT,0.02083,0.01333,0.01626,1
ROUGE-SU4,TEDTALK638,PGN.TXT,0.04000,0.02571,0.03130,1
ROUGE-L,TEDTALK1325,PGN.TXT,0.10909,0.13953,0.12245,1
ROUGE-1,TEDTALK1325,PGN.TXT,0.20000,0.08974,0.12389,1
ROUGE-2,TEDTALK1325,PGN.TXT,0.01515,0.00662,0.00922,1
ROUGE-SU4,TEDTALK1325,PGN.TXT,0.05806,0.02466,0.03462,1
ROUGE-L,TEDTALK639,PGN.TXT,0.15385,0.10909,0.12766,1
ROUGE-1,TEDTALK639,PGN.TXT,0.22222,0.06024,0.09479,1
ROUGE-2,TEDTALK639,PGN.TXT,0.02326,0.00625,0.00985,1
ROUGE-SU4,TEDTALK639,PGN.TXT,0.06829,0.01818,0.02872,1
ROUGE-L,TEDTALK1328,PGN.TXT,0.10000,0.17949,0.12844,1
ROUGE-1,TEDTALK1328,PGN.TXT,0.21591,0.17925,0.19588,1
ROUGE-2,TEDTALK1328,PGN.TXT,0.02353,0.01980,0.02151,1
ROUGE-SU4,TEDTALK1328,PGN.TXT,0.05610,0.04792,0.05169,1
ROUGE-L,TEDTALK1327,PGN.TXT,0.05769,0.16667,0.08571,1
ROUGE-1,TEDTALK1327,PGN.TXT,0.21538,0.20588,0.21053,1
ROUGE-2,TEDTALK1327,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1327,PGN.TXT,0.06441,0.06129,0.06281,1
ROUGE-L,TEDTALK1329,PGN.TXT,0.07843,0.11429,0.09302,1
ROUGE-1,TEDTALK1329,PGN.TXT,0.14062,0.07258,0.09574,1
ROUGE-2,TEDTALK1329,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1329,PGN.TXT,0.03448,0.01695,0.02273,1
ROUGE-L,TEDTALK870,PGN.TXT,0.09375,0.06977,0.08000,1
ROUGE-1,TEDTALK870,PGN.TXT,0.13889,0.02907,0.04808,1
ROUGE-2,TEDTALK870,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK870,PGN.TXT,0.03125,0.00617,0.01031,1
ROUGE-L,TEDTALK871,PGN.TXT,0.02500,0.02941,0.02703,1
ROUGE-1,TEDTALK871,PGN.TXT,0.08000,0.02597,0.03922,1
ROUGE-2,TEDTALK871,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK871,PGN.TXT,0.01818,0.00556,0.00851,1
ROUGE-L,TEDTALK872,PGN.TXT,0.10000,0.12500,0.11111,1
ROUGE-1,TEDTALK872,PGN.TXT,0.23404,0.10000,0.14013,1
ROUGE-2,TEDTALK872,PGN.TXT,0.04444,0.01905,0.02667,1
ROUGE-SU4,TEDTALK872,PGN.TXT,0.07442,0.03200,0.04476,1
ROUGE-L,TEDTALK630,PGN.TXT,0.11429,0.08889,0.10000,1
ROUGE-1,TEDTALK630,PGN.TXT,0.33333,0.08537,0.13592,1
ROUGE-2,TEDTALK630,PGN.TXT,0.02500,0.00629,0.01005,1
ROUGE-SU4,TEDTALK630,PGN.TXT,0.10000,0.02468,0.03958,1
ROUGE-L,TEDTALK873,PGN.TXT,0.13636,0.13333,0.13483,1
ROUGE-1,TEDTALK873,PGN.TXT,0.16667,0.04819,0.07477,1
ROUGE-2,TEDTALK873,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK873,PGN.TXT,0.04188,0.01026,0.01648,1
ROUGE-L,TEDTALK631,PGN.TXT,0.08108,0.10345,0.09091,1
ROUGE-1,TEDTALK631,PGN.TXT,0.15000,0.03704,0.05941,1
ROUGE-2,TEDTALK631,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK631,PGN.TXT,0.04118,0.00921,0.01505,1
ROUGE-L,TEDTALK632,PGN.TXT,0.13333,0.14286,0.13793,1
ROUGE-1,TEDTALK632,PGN.TXT,0.15625,0.07812,0.10417,1
ROUGE-2,TEDTALK632,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK632,PGN.TXT,0.03571,0.01724,0.02326,1
ROUGE-L,TEDTALK874,PGN.TXT,0.07143,0.11538,0.08824,1
ROUGE-1,TEDTALK874,PGN.TXT,0.13462,0.07778,0.09859,1
ROUGE-2,TEDTALK874,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK874,PGN.TXT,0.03478,0.02000,0.02540,1
ROUGE-L,TEDTALK875,PGN.TXT,0.04167,0.18182,0.06780,1
ROUGE-1,TEDTALK875,PGN.TXT,0.03636,0.02941,0.03252,1
ROUGE-2,TEDTALK875,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK875,PGN.TXT,0.00784,0.00690,0.00734,1
ROUGE-L,TEDTALK633,PGN.TXT,0.05882,0.18182,0.08889,1
ROUGE-1,TEDTALK633,PGN.TXT,0.11111,0.06061,0.07843,1
ROUGE-2,TEDTALK633,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK633,PGN.TXT,0.02500,0.01429,0.01818,1
ROUGE-L,TEDTALK1331,PGN.TXT,0.09091,0.14706,0.11236,1
ROUGE-1,TEDTALK1331,PGN.TXT,0.19048,0.08696,0.11940,1
ROUGE-2,TEDTALK1331,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1331,PGN.TXT,0.04407,0.02097,0.02842,1
ROUGE-L,TEDTALK1330,PGN.TXT,0.15385,0.10909,0.12766,1
ROUGE-1,TEDTALK1330,PGN.TXT,0.23404,0.06044,0.09607,1
ROUGE-2,TEDTALK1330,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1330,PGN.TXT,0.05581,0.01395,0.02233,1
ROUGE-L,TEDTALK1311,PGN.TXT,0.19149,0.14286,0.16364,1
ROUGE-1,TEDTALK1311,PGN.TXT,0.26786,0.08380,0.12766,1
ROUGE-2,TEDTALK1311,PGN.TXT,0.01852,0.00575,0.00877,1
ROUGE-SU4,TEDTALK1311,PGN.TXT,0.07308,0.02249,0.03439,1
ROUGE-L,TEDTALK865,PGN.TXT,0.15385,0.09524,0.11765,1
ROUGE-1,TEDTALK865,PGN.TXT,0.15385,0.03750,0.06030,1
ROUGE-2,TEDTALK865,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK865,PGN.TXT,0.03243,0.00800,0.01283,1
ROUGE-L,TEDTALK623,PGN.TXT,0.02381,0.04545,0.03125,1
ROUGE-1,TEDTALK623,PGN.TXT,0.12245,0.04348,0.06417,1
ROUGE-2,TEDTALK623,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK623,PGN.TXT,0.03111,0.01094,0.01618,1
ROUGE-L,TEDTALK866,PGN.TXT,0.05128,0.06897,0.05882,1
ROUGE-1,TEDTALK866,PGN.TXT,0.06818,0.03750,0.04839,1
ROUGE-2,TEDTALK866,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK866,PGN.TXT,0.01579,0.00811,0.01071,1
ROUGE-L,TEDTALK1310,PGN.TXT,0.12766,0.15000,0.13793,1
ROUGE-1,TEDTALK1310,PGN.TXT,0.19643,0.09565,0.12865,1
ROUGE-2,TEDTALK1310,PGN.TXT,0.01887,0.00909,0.01227,1
ROUGE-SU4,TEDTALK1310,PGN.TXT,0.06800,0.03238,0.04387,1
ROUGE-L,TEDTALK624,PGN.TXT,0.09302,0.14815,0.11429,1
ROUGE-1,TEDTALK624,PGN.TXT,0.17778,0.10811,0.13445,1
ROUGE-2,TEDTALK624,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK624,PGN.TXT,0.04878,0.03165,0.03839,1
ROUGE-L,TEDTALK625,PGN.TXT,0.04651,0.09524,0.06250,1
ROUGE-1,TEDTALK625,PGN.TXT,0.05769,0.03750,0.04545,1
ROUGE-2,TEDTALK625,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK625,PGN.TXT,0.01357,0.00909,0.01089,1
ROUGE-L,TEDTALK1313,PGN.TXT,0.05172,0.25000,0.08571,1
ROUGE-1,TEDTALK1313,PGN.TXT,0.08696,0.06667,0.07547,1
ROUGE-2,TEDTALK1313,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1313,PGN.TXT,0.01905,0.01500,0.01678,1
ROUGE-L,TEDTALK867,PGN.TXT,0.13043,0.06977,0.09091,1
ROUGE-1,TEDTALK867,PGN.TXT,0.12500,0.03000,0.04839,1
ROUGE-2,TEDTALK867,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK867,PGN.TXT,0.03636,0.00889,0.01429,1
ROUGE-L,TEDTALK868,PGN.TXT,0.12766,0.18182,0.15000,1
ROUGE-1,TEDTALK868,PGN.TXT,0.16000,0.07407,0.10127,1
ROUGE-2,TEDTALK868,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK868,PGN.TXT,0.03810,0.01633,0.02286,1
ROUGE-L,TEDTALK1312,PGN.TXT,0.03922,0.13333,0.06061,1
ROUGE-1,TEDTALK1312,PGN.TXT,0.12069,0.07778,0.09459,1
ROUGE-2,TEDTALK1312,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1312,PGN.TXT,0.03600,0.02143,0.02687,1
ROUGE-L,TEDTALK626,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-1,TEDTALK626,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK626,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK626,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK869,PGN.TXT,0.10417,0.17241,0.12987,1
ROUGE-1,TEDTALK869,PGN.TXT,0.15517,0.10345,0.12414,1
ROUGE-2,TEDTALK869,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK869,PGN.TXT,0.03333,0.02338,0.02748,1
ROUGE-L,TEDTALK627,PGN.TXT,0.05714,0.08333,0.06780,1
ROUGE-1,TEDTALK627,PGN.TXT,0.05263,0.01961,0.02857,1
ROUGE-2,TEDTALK627,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK627,PGN.TXT,0.01176,0.00455,0.00656,1
ROUGE-L,TEDTALK1315,PGN.TXT,0.13636,0.22222,0.16901,1
ROUGE-1,TEDTALK1315,PGN.TXT,0.16667,0.10000,0.12500,1
ROUGE-2,TEDTALK1315,PGN.TXT,0.02174,0.01299,0.01626,1
ROUGE-SU4,TEDTALK1315,PGN.TXT,0.04091,0.02432,0.03051,1
ROUGE-L,TEDTALK1314,PGN.TXT,0.06122,0.07895,0.06897,1
ROUGE-1,TEDTALK1314,PGN.TXT,0.15789,0.10714,0.12766,1
ROUGE-2,TEDTALK1314,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1314,PGN.TXT,0.03922,0.02703,0.03200,1
ROUGE-L,TEDTALK628,PGN.TXT,0.03846,0.18182,0.06349,1
ROUGE-1,TEDTALK628,PGN.TXT,0.04545,0.02679,0.03371,1
ROUGE-2,TEDTALK628,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK628,PGN.TXT,0.00968,0.00566,0.00714,1
ROUGE-L,TEDTALK1317,PGN.TXT,0.05714,0.05556,0.05634,1
ROUGE-1,TEDTALK1317,PGN.TXT,0.12195,0.03846,0.05848,1
ROUGE-2,TEDTALK1317,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1317,PGN.TXT,0.02564,0.00833,0.01258,1
ROUGE-L,TEDTALK629,PGN.TXT,0.11905,0.13889,0.12821,1
ROUGE-1,TEDTALK629,PGN.TXT,0.23913,0.07051,0.10891,1
ROUGE-2,TEDTALK629,PGN.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK629,PGN.TXT,0.06667,0.01972,0.03043,1
ROUGE-L,TEDTALK1316,PGN.TXT,0.09836,0.30000,0.14815,1
ROUGE-1,TEDTALK1316,PGN.TXT,0.22078,0.10897,0.14592,1
