ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,TEDTALK893,TEXTRANK.TXT,0.15909,0.07216,0.09929,1
ROUGE-2,TEDTALK893,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK893,TEXTRANK.TXT,0.04500,0.01935,0.02707,1
ROUGE-L,TEDTALK894,TEXTRANK.TXT,0.14286,0.08219,0.10435,1
ROUGE-1,TEDTALK894,TEXTRANK.TXT,0.18182,0.07407,0.10526,1
ROUGE-2,TEDTALK894,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK894,TEXTRANK.TXT,0.04500,0.01800,0.02571,1
ROUGE-L,TEDTALK410,TEXTRANK.TXT,0.13043,0.05455,0.07692,1
ROUGE-1,TEDTALK410,TEXTRANK.TXT,0.17391,0.04878,0.07619,1
ROUGE-2,TEDTALK410,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK410,TEXTRANK.TXT,0.05714,0.01579,0.02474,1
ROUGE-L,TEDTALK411,TEXTRANK.TXT,0.14706,0.07353,0.09804,1
ROUGE-1,TEDTALK411,TEXTRANK.TXT,0.20513,0.08163,0.11679,1
ROUGE-2,TEDTALK411,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK411,TEXTRANK.TXT,0.04848,0.01739,0.02560,1
ROUGE-L,TEDTALK895,TEXTRANK.TXT,0.12500,0.07229,0.09160,1
ROUGE-1,TEDTALK895,TEXTRANK.TXT,0.22034,0.10000,0.13757,1
ROUGE-2,TEDTALK895,TEXTRANK.TXT,0.01786,0.00781,0.01087,1
ROUGE-SU4,TEDTALK895,TEXTRANK.TXT,0.06038,0.02540,0.03575,1
ROUGE-L,TEDTALK412,TEXTRANK.TXT,0.09677,0.05000,0.06593,1
ROUGE-1,TEDTALK412,TEXTRANK.TXT,0.23077,0.10714,0.14634,1
ROUGE-2,TEDTALK412,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK412,TEXTRANK.TXT,0.06286,0.02683,0.03761,1
ROUGE-L,TEDTALK896,TEXTRANK.TXT,0.11111,0.05882,0.07692,1
ROUGE-1,TEDTALK896,TEXTRANK.TXT,0.27500,0.10891,0.15603,1
ROUGE-2,TEDTALK896,TEXTRANK.TXT,0.02632,0.01010,0.01460,1
ROUGE-SU4,TEDTALK896,TEXTRANK.TXT,0.09444,0.03505,0.05113,1
ROUGE-L,TEDTALK413,TEXTRANK.TXT,0.15789,0.07229,0.09917,1
ROUGE-1,TEDTALK413,TEXTRANK.TXT,0.20000,0.06349,0.09639,1
ROUGE-2,TEDTALK413,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK413,TEXTRANK.TXT,0.05263,0.01667,0.02532,1
ROUGE-L,TEDTALK897,TEXTRANK.TXT,0.12500,0.06897,0.08889,1
ROUGE-1,TEDTALK897,TEXTRANK.TXT,0.33333,0.13793,0.19512,1
ROUGE-2,TEDTALK897,TEXTRANK.TXT,0.02941,0.01163,0.01667,1
ROUGE-SU4,TEDTALK897,TEXTRANK.TXT,0.10625,0.04000,0.05812,1
ROUGE-L,TEDTALK1551,TEXTRANK.TXT,0.18868,0.15873,0.17241,1
ROUGE-1,TEDTALK1551,TEXTRANK.TXT,0.26562,0.18889,0.22078,1
ROUGE-2,TEDTALK1551,TEXTRANK.TXT,0.03226,0.02381,0.02740,1
ROUGE-SU4,TEDTALK1551,TEXTRANK.TXT,0.07333,0.05641,0.06377,1
ROUGE-L,TEDTALK1550,TEXTRANK.TXT,0.09091,0.08974,0.09032,1
ROUGE-1,TEDTALK1550,TEXTRANK.TXT,0.10417,0.09434,0.09901,1
ROUGE-2,TEDTALK1550,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1550,TEXTRANK.TXT,0.02326,0.02041,0.02174,1
ROUGE-L,TEDTALK403,TEXTRANK.TXT,0.06897,0.03279,0.04444,1
ROUGE-1,TEDTALK403,TEXTRANK.TXT,0.21622,0.08602,0.12308,1
ROUGE-2,TEDTALK403,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK403,TEXTRANK.TXT,0.05143,0.01978,0.02857,1
ROUGE-L,TEDTALK1531,TEXTRANK.TXT,0.12195,0.07463,0.09259,1
ROUGE-1,TEDTALK1531,TEXTRANK.TXT,0.18750,0.08491,0.11688,1
ROUGE-2,TEDTALK1531,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1531,TEXTRANK.TXT,0.05238,0.02292,0.03188,1
ROUGE-L,TEDTALK887,TEXTRANK.TXT,0.15686,0.11765,0.13445,1
ROUGE-1,TEDTALK887,TEXTRANK.TXT,0.27419,0.19767,0.22973,1
ROUGE-2,TEDTALK887,TEXTRANK.TXT,0.06667,0.04762,0.05556,1
ROUGE-SU4,TEDTALK887,TEXTRANK.TXT,0.08276,0.05854,0.06857,1
ROUGE-L,TEDTALK404,TEXTRANK.TXT,0.05714,0.02778,0.03738,1
ROUGE-1,TEDTALK404,TEXTRANK.TXT,0.23684,0.08571,0.12587,1
ROUGE-2,TEDTALK404,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK404,TEXTRANK.TXT,0.06111,0.02136,0.03165,1
ROUGE-L,TEDTALK1530,TEXTRANK.TXT,0.12963,0.07778,0.09722,1
ROUGE-1,TEDTALK1530,TEXTRANK.TXT,0.30435,0.17500,0.22222,1
ROUGE-2,TEDTALK1530,TEXTRANK.TXT,0.01515,0.00847,0.01087,1
ROUGE-SU4,TEDTALK1530,TEXTRANK.TXT,0.08571,0.04655,0.06034,1
ROUGE-L,TEDTALK888,TEXTRANK.TXT,0.19149,0.14062,0.16216,1
ROUGE-1,TEDTALK888,TEXTRANK.TXT,0.25806,0.17582,0.20915,1
ROUGE-2,TEDTALK888,TEXTRANK.TXT,0.01695,0.01136,0.01361,1
ROUGE-SU4,TEDTALK888,TEXTRANK.TXT,0.08214,0.05412,0.06525,1
ROUGE-L,TEDTALK405,TEXTRANK.TXT,0.14286,0.06410,0.08850,1
ROUGE-1,TEDTALK405,TEXTRANK.TXT,0.25000,0.09615,0.13889,1
ROUGE-2,TEDTALK405,TEXTRANK.TXT,0.02632,0.00980,0.01429,1
ROUGE-SU4,TEDTALK405,TEXTRANK.TXT,0.07222,0.02600,0.03824,1
ROUGE-L,TEDTALK1533,TEXTRANK.TXT,0.13725,0.08333,0.10370,1
ROUGE-1,TEDTALK1533,TEXTRANK.TXT,0.23810,0.12605,0.16484,1
ROUGE-2,TEDTALK1533,TEXTRANK.TXT,0.05085,0.02586,0.03429,1
ROUGE-SU4,TEDTALK1533,TEXTRANK.TXT,0.08993,0.04425,0.05931,1
ROUGE-L,TEDTALK889,TEXTRANK.TXT,0.13725,0.09333,0.11111,1
ROUGE-1,TEDTALK889,TEXTRANK.TXT,0.20896,0.12613,0.15730,1
ROUGE-2,TEDTALK889,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK889,TEXTRANK.TXT,0.04918,0.02913,0.03659,1
ROUGE-L,TEDTALK406,TEXTRANK.TXT,0.15385,0.08955,0.11321,1
ROUGE-1,TEDTALK406,TEXTRANK.TXT,0.14634,0.05505,0.08000,1
ROUGE-2,TEDTALK406,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK406,TEXTRANK.TXT,0.03077,0.01212,0.01739,1
ROUGE-L,TEDTALK1532,TEXTRANK.TXT,0.11475,0.08642,0.09859,1
ROUGE-1,TEDTALK1532,TEXTRANK.TXT,0.29333,0.16296,0.20952,1
ROUGE-2,TEDTALK1532,TEXTRANK.TXT,0.01389,0.00752,0.00976,1
ROUGE-SU4,TEDTALK1532,TEXTRANK.TXT,0.07246,0.03817,0.05000,1
ROUGE-L,TEDTALK1535,TEXTRANK.TXT,0.12500,0.13559,0.13008,1
ROUGE-1,TEDTALK1535,TEXTRANK.TXT,0.17808,0.12621,0.14773,1
ROUGE-2,TEDTALK1535,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1535,TEXTRANK.TXT,0.04776,0.03368,0.03951,1
ROUGE-L,TEDTALK407,TEXTRANK.TXT,0.09677,0.03947,0.05607,1
ROUGE-1,TEDTALK407,TEXTRANK.TXT,0.13889,0.05000,0.07353,1
ROUGE-2,TEDTALK407,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK407,TEXTRANK.TXT,0.03974,0.01250,0.01902,1
ROUGE-L,TEDTALK408,TEXTRANK.TXT,0.08333,0.09375,0.08824,1
ROUGE-1,TEDTALK408,TEXTRANK.TXT,0.08333,0.05882,0.06897,1
ROUGE-2,TEDTALK408,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK408,TEXTRANK.TXT,0.01987,0.01224,0.01515,1
ROUGE-L,TEDTALK1534,TEXTRANK.TXT,0.14545,0.12308,0.13333,1
ROUGE-1,TEDTALK1534,TEXTRANK.TXT,0.16176,0.10377,0.12644,1
ROUGE-2,TEDTALK1534,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1534,TEXTRANK.TXT,0.04194,0.02955,0.03467,1
ROUGE-L,TEDTALK1537,TEXTRANK.TXT,0.09836,0.08955,0.09375,1
ROUGE-1,TEDTALK1537,TEXTRANK.TXT,0.19481,0.15464,0.17241,1
ROUGE-2,TEDTALK1537,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1537,TEXTRANK.TXT,0.06269,0.04516,0.05250,1
ROUGE-L,TEDTALK409,TEXTRANK.TXT,0.15385,0.07500,0.10084,1
ROUGE-1,TEDTALK409,TEXTRANK.TXT,0.20000,0.06838,0.10191,1
ROUGE-2,TEDTALK409,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK409,TEXTRANK.TXT,0.05556,0.01770,0.02685,1
ROUGE-L,TEDTALK1536,TEXTRANK.TXT,0.12903,0.06250,0.08421,1
ROUGE-1,TEDTALK1536,TEXTRANK.TXT,0.14706,0.05814,0.08333,1
ROUGE-2,TEDTALK1536,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1536,TEXTRANK.TXT,0.04286,0.01429,0.02143,1
ROUGE-L,TEDTALK1539,TEXTRANK.TXT,0.09434,0.06098,0.07407,1
ROUGE-1,TEDTALK1539,TEXTRANK.TXT,0.22951,0.09589,0.13527,1
ROUGE-2,TEDTALK1539,TEXTRANK.TXT,0.01695,0.00694,0.00985,1
ROUGE-SU4,TEDTALK1539,TEXTRANK.TXT,0.06316,0.02535,0.03618,1
ROUGE-L,TEDTALK1538,TEXTRANK.TXT,0.12766,0.07895,0.09756,1
ROUGE-1,TEDTALK1538,TEXTRANK.TXT,0.25926,0.12844,0.17178,1
ROUGE-2,TEDTALK1538,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1538,TEXTRANK.TXT,0.06400,0.03048,0.04129,1
ROUGE-L,TEDTALK880,TEXTRANK.TXT,0.10256,0.04878,0.06612,1
ROUGE-1,TEDTALK880,TEXTRANK.TXT,0.31915,0.12097,0.17544,1
ROUGE-2,TEDTALK880,TEXTRANK.TXT,0.02222,0.00820,0.01198,1
ROUGE-SU4,TEDTALK880,TEXTRANK.TXT,0.09302,0.03333,0.04908,1
ROUGE-L,TEDTALK881,TEXTRANK.TXT,0.16667,0.08824,0.11538,1
ROUGE-1,TEDTALK881,TEXTRANK.TXT,0.24444,0.13253,0.17188,1
ROUGE-2,TEDTALK881,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK881,TEXTRANK.TXT,0.05641,0.02716,0.03667,1
ROUGE-L,TEDTALK882,TEXTRANK.TXT,0.13043,0.08571,0.10345,1
ROUGE-1,TEDTALK882,TEXTRANK.TXT,0.19608,0.09091,0.12422,1
ROUGE-2,TEDTALK882,TEXTRANK.TXT,0.02083,0.00926,0.01282,1
ROUGE-SU4,TEDTALK882,TEXTRANK.TXT,0.05778,0.02453,0.03444,1
ROUGE-L,TEDTALK883,TEXTRANK.TXT,0.10870,0.09091,0.09901,1
ROUGE-1,TEDTALK883,TEXTRANK.TXT,0.24074,0.14607,0.18182,1
ROUGE-2,TEDTALK883,TEXTRANK.TXT,0.03846,0.02273,0.02857,1
ROUGE-SU4,TEDTALK883,TEXTRANK.TXT,0.08400,0.04828,0.06131,1
ROUGE-L,TEDTALK884,TEXTRANK.TXT,0.14894,0.10448,0.12281,1
ROUGE-1,TEDTALK884,TEXTRANK.TXT,0.19231,0.10101,0.13245,1
ROUGE-2,TEDTALK884,TEXTRANK.TXT,0.02041,0.01064,0.01399,1
ROUGE-SU4,TEDTALK884,TEXTRANK.TXT,0.05217,0.02697,0.03556,1
ROUGE-L,TEDTALK400,TEXTRANK.TXT,0.11111,0.05479,0.07339,1
ROUGE-1,TEDTALK400,TEXTRANK.TXT,0.24390,0.10638,0.14815,1
ROUGE-2,TEDTALK400,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK400,TEXTRANK.TXT,0.05405,0.02222,0.03150,1
ROUGE-L,TEDTALK401,TEXTRANK.TXT,0.07692,0.02667,0.03960,1
ROUGE-1,TEDTALK401,TEXTRANK.TXT,0.25000,0.07368,0.11382,1
ROUGE-2,TEDTALK401,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK401,TEXTRANK.TXT,0.05385,0.01538,0.02393,1
ROUGE-L,TEDTALK885,TEXTRANK.TXT,0.11111,0.05405,0.07273,1
ROUGE-1,TEDTALK885,TEXTRANK.TXT,0.33333,0.13333,0.19048,1
ROUGE-2,TEDTALK885,TEXTRANK.TXT,0.05000,0.01923,0.02778,1
ROUGE-SU4,TEDTALK885,TEXTRANK.TXT,0.09474,0.03495,0.05106,1
ROUGE-L,TEDTALK402,TEXTRANK.TXT,0.13793,0.05063,0.07407,1
ROUGE-1,TEDTALK402,TEXTRANK.TXT,0.17241,0.04274,0.06849,1
ROUGE-2,TEDTALK402,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK402,TEXTRANK.TXT,0.03704,0.00901,0.01449,1
ROUGE-L,TEDTALK886,TEXTRANK.TXT,0.06061,0.02857,0.03883,1
ROUGE-1,TEDTALK886,TEXTRANK.TXT,0.12121,0.03509,0.05442,1
ROUGE-2,TEDTALK886,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK886,TEXTRANK.TXT,0.02581,0.00755,0.01168,1
ROUGE-L,TEDTALK1540,TEXTRANK.TXT,0.14516,0.13433,0.13953,1
ROUGE-1,TEDTALK1540,TEXTRANK.TXT,0.17143,0.11765,0.13953,1
ROUGE-2,TEDTALK1540,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1540,TEXTRANK.TXT,0.03871,0.02844,0.03279,1
ROUGE-L,TEDTALK436,TEXTRANK.TXT,0.06250,0.02564,0.03636,1
ROUGE-1,TEDTALK436,TEXTRANK.TXT,0.12500,0.03448,0.05405,1
ROUGE-2,TEDTALK436,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK436,TEXTRANK.TXT,0.02857,0.00702,0.01127,1
ROUGE-L,TEDTALK1520,TEXTRANK.TXT,0.09259,0.07463,0.08264,1
ROUGE-1,TEDTALK1520,TEXTRANK.TXT,0.30882,0.16535,0.21538,1
ROUGE-2,TEDTALK1520,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1520,TEXTRANK.TXT,0.08125,0.04160,0.05503,1
ROUGE-L,TEDTALK437,TEXTRANK.TXT,0.10526,0.04878,0.06667,1
ROUGE-1,TEDTALK437,TEXTRANK.TXT,0.27273,0.09756,0.14371,1
ROUGE-2,TEDTALK437,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK437,TEXTRANK.TXT,0.06842,0.02185,0.03312,1
ROUGE-1,TEDTALK1522,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-2,TEDTALK1522,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1522,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-L,TEDTALK438,TEXTRANK.TXT,0.16129,0.08065,0.10753,1
ROUGE-1,TEDTALK438,TEXTRANK.TXT,0.19444,0.06796,0.10072,1
ROUGE-2,TEDTALK438,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK438,TEXTRANK.TXT,0.05000,0.01758,0.02602,1
ROUGE-L,TEDTALK1521,TEXTRANK.TXT,0.13158,0.07463,0.09524,1
ROUGE-1,TEDTALK1521,TEXTRANK.TXT,0.23810,0.10526,0.14599,1
ROUGE-2,TEDTALK1521,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1521,TEXTRANK.TXT,0.06667,0.02581,0.03721,1
ROUGE-L,TEDTALK439,TEXTRANK.TXT,0.04167,0.01282,0.01961,1
ROUGE-1,TEDTALK439,TEXTRANK.TXT,0.08000,0.01770,0.02899,1
ROUGE-2,TEDTALK439,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK439,TEXTRANK.TXT,0.01739,0.00360,0.00597,1
ROUGE-L,TEDTALK1524,TEXTRANK.TXT,0.17647,0.15000,0.16216,1
ROUGE-1,TEDTALK1524,TEXTRANK.TXT,0.21053,0.11650,0.15000,1
ROUGE-2,TEDTALK1524,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1524,TEXTRANK.TXT,0.04878,0.03150,0.03828,1
ROUGE-L,TEDTALK1523,TEXTRANK.TXT,0.20000,0.15714,0.17600,1
ROUGE-1,TEDTALK1523,TEXTRANK.TXT,0.28358,0.17593,0.21714,1
ROUGE-2,TEDTALK1523,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1523,TEXTRANK.TXT,0.07213,0.04400,0.05466,1
ROUGE-L,TEDTALK1526,TEXTRANK.TXT,0.04839,0.07143,0.05769,1
ROUGE-1,TEDTALK1526,TEXTRANK.TXT,0.11268,0.14286,0.12598,1
ROUGE-2,TEDTALK1526,TEXTRANK.TXT,0.01471,0.01818,0.01626,1
ROUGE-SU4,TEDTALK1526,TEXTRANK.TXT,0.03077,0.03704,0.03361,1
ROUGE-L,TEDTALK1525,TEXTRANK.TXT,0.13725,0.13462,0.13592,1
ROUGE-1,TEDTALK1525,TEXTRANK.TXT,0.24590,0.18293,0.20979,1
ROUGE-2,TEDTALK1525,TEXTRANK.TXT,0.01754,0.01250,0.01460,1
ROUGE-SU4,TEDTALK1525,TEXTRANK.TXT,0.07925,0.05385,0.06412,1
ROUGE-L,TEDTALK1528,TEXTRANK.TXT,0.12500,0.10294,0.11290,1
ROUGE-1,TEDTALK1528,TEXTRANK.TXT,0.23188,0.18391,0.20513,1
ROUGE-2,TEDTALK1528,TEXTRANK.TXT,0.04615,0.03488,0.03974,1
ROUGE-SU4,TEDTALK1528,TEXTRANK.TXT,0.06149,0.04471,0.05177,1
ROUGE-L,TEDTALK1527,TEXTRANK.TXT,0.15385,0.11940,0.13445,1
ROUGE-1,TEDTALK1527,TEXTRANK.TXT,0.19355,0.12000,0.14815,1
ROUGE-2,TEDTALK1527,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1527,TEXTRANK.TXT,0.05357,0.03191,0.04000,1
ROUGE-L,TEDTALK430,TEXTRANK.TXT,0.07895,0.05357,0.06383,1
ROUGE-1,TEDTALK430,TEXTRANK.TXT,0.20000,0.09639,0.13008,1
ROUGE-2,TEDTALK430,TEXTRANK.TXT,0.02632,0.01220,0.01667,1
ROUGE-SU4,TEDTALK430,TEXTRANK.TXT,0.05000,0.02222,0.03077,1
ROUGE-L,TEDTALK1529,TEXTRANK.TXT,0.09756,0.05479,0.07018,1
ROUGE-1,TEDTALK1529,TEXTRANK.TXT,0.22222,0.10526,0.14286,1
ROUGE-2,TEDTALK1529,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1529,TEXTRANK.TXT,0.04878,0.02151,0.02985,1
ROUGE-L,TEDTALK431,TEXTRANK.TXT,0.12500,0.05000,0.07143,1
ROUGE-1,TEDTALK431,TEXTRANK.TXT,0.27778,0.09009,0.13605,1
ROUGE-2,TEDTALK431,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK431,TEXTRANK.TXT,0.06250,0.01869,0.02878,1
ROUGE-L,TEDTALK432,TEXTRANK.TXT,0.12903,0.04762,0.06957,1
ROUGE-1,TEDTALK432,TEXTRANK.TXT,0.20588,0.05833,0.09091,1
ROUGE-2,TEDTALK432,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK432,TEXTRANK.TXT,0.05625,0.01579,0.02466,1
ROUGE-L,TEDTALK433,TEXTRANK.TXT,0.10526,0.06667,0.08163,1
ROUGE-1,TEDTALK433,TEXTRANK.TXT,0.19565,0.11250,0.14286,1
ROUGE-2,TEDTALK433,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK433,TEXTRANK.TXT,0.04762,0.02564,0.03333,1
ROUGE-L,TEDTALK434,TEXTRANK.TXT,0.12500,0.05556,0.07692,1
ROUGE-1,TEDTALK434,TEXTRANK.TXT,0.17647,0.06186,0.09160,1
ROUGE-2,TEDTALK434,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK434,TEXTRANK.TXT,0.04667,0.01505,0.02276,1
ROUGE-L,TEDTALK435,TEXTRANK.TXT,0.09375,0.04478,0.06061,1
ROUGE-1,TEDTALK435,TEXTRANK.TXT,0.14286,0.05155,0.07576,1
ROUGE-2,TEDTALK435,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK435,TEXTRANK.TXT,0.03030,0.01075,0.01587,1
ROUGE-L,TEDTALK1993,TEXTRANK.TXT,0.14118,0.17391,0.15584,1
ROUGE-1,TEDTALK1993,TEXTRANK.TXT,0.30097,0.24219,0.26840,1
ROUGE-2,TEDTALK1993,TEXTRANK.TXT,0.02020,0.01587,0.01778,1
ROUGE-SU4,TEDTALK1993,TEXTRANK.TXT,0.09474,0.07258,0.08219,1
ROUGE-L,TEDTALK425,TEXTRANK.TXT,0.15909,0.13725,0.14737,1
ROUGE-1,TEDTALK425,TEXTRANK.TXT,0.24000,0.15190,0.18605,1
ROUGE-2,TEDTALK425,TEXTRANK.TXT,0.04255,0.02564,0.03200,1
ROUGE-SU4,TEDTALK425,TEXTRANK.TXT,0.07273,0.04156,0.05289,1
ROUGE-L,TEDTALK1992,TEXTRANK.TXT,0.13636,0.06742,0.09023,1
ROUGE-1,TEDTALK1992,TEXTRANK.TXT,0.20755,0.08871,0.12429,1
ROUGE-2,TEDTALK1992,TEXTRANK.TXT,0.01961,0.00826,0.01163,1
ROUGE-SU4,TEDTALK1992,TEXTRANK.TXT,0.06122,0.02542,0.03593,1
ROUGE-L,TEDTALK426,TEXTRANK.TXT,0.13889,0.07812,0.10000,1
ROUGE-1,TEDTALK426,TEXTRANK.TXT,0.17500,0.08434,0.11382,1
ROUGE-2,TEDTALK426,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK426,TEXTRANK.TXT,0.03889,0.01772,0.02435,1
ROUGE-L,TEDTALK1995,TEXTRANK.TXT,0.11538,0.07059,0.08759,1
ROUGE-1,TEDTALK1995,TEXTRANK.TXT,0.26087,0.14286,0.18462,1
ROUGE-2,TEDTALK1995,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1995,TEXTRANK.TXT,0.07302,0.03770,0.04973,1
ROUGE-L,TEDTALK427,TEXTRANK.TXT,0.02778,0.01961,0.02299,1
ROUGE-1,TEDTALK427,TEXTRANK.TXT,0.18919,0.09859,0.12963,1
ROUGE-2,TEDTALK427,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK427,TEXTRANK.TXT,0.04571,0.02319,0.03077,1
ROUGE-L,TEDTALK1511,TEXTRANK.TXT,0.11111,0.09836,0.10435,1
ROUGE-1,TEDTALK1511,TEXTRANK.TXT,0.13636,0.09375,0.11111,1
ROUGE-2,TEDTALK1511,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1511,TEXTRANK.TXT,0.03041,0.02000,0.02413,1
ROUGE-L,TEDTALK428,TEXTRANK.TXT,0.09677,0.04110,0.05769,1
ROUGE-1,TEDTALK428,TEXTRANK.TXT,0.20513,0.06612,0.10000,1
ROUGE-2,TEDTALK428,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK428,TEXTRANK.TXT,0.04571,0.01416,0.02162,1
ROUGE-L,TEDTALK1994,TEXTRANK.TXT,0.10169,0.08108,0.09023,1
ROUGE-1,TEDTALK1994,TEXTRANK.TXT,0.24324,0.17476,0.20339,1
ROUGE-2,TEDTALK1994,TEXTRANK.TXT,0.01408,0.00980,0.01156,1
ROUGE-SU4,TEDTALK1994,TEXTRANK.TXT,0.07941,0.05347,0.06391,1
ROUGE-L,TEDTALK1510,TEXTRANK.TXT,0.18966,0.14474,0.16418,1
ROUGE-1,TEDTALK1510,TEXTRANK.TXT,0.30986,0.17323,0.22222,1
ROUGE-2,TEDTALK1510,TEXTRANK.TXT,0.04545,0.02400,0.03141,1
ROUGE-SU4,TEDTALK1510,TEXTRANK.TXT,0.09180,0.04553,0.06087,1
ROUGE-L,TEDTALK1513,TEXTRANK.TXT,0.15556,0.08333,0.10853,1
ROUGE-1,TEDTALK1513,TEXTRANK.TXT,0.33333,0.12057,0.17708,1
ROUGE-2,TEDTALK1513,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1513,TEXTRANK.TXT,0.08936,0.03066,0.04565,1
ROUGE-L,TEDTALK1997,TEXTRANK.TXT,0.11667,0.08235,0.09655,1
ROUGE-1,TEDTALK1997,TEXTRANK.TXT,0.25000,0.16667,0.20000,1
ROUGE-2,TEDTALK1997,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK1997,TEXTRANK.TXT,0.06471,0.04000,0.04944,1
ROUGE-L,TEDTALK429,TEXTRANK.TXT,0.16129,0.08772,0.11364,1
ROUGE-1,TEDTALK429,TEXTRANK.TXT,0.21875,0.09333,0.13084,1
ROUGE-2,TEDTALK429,TEXTRANK.TXT,0.00000,0.00000,0.00000,1
ROUGE-SU4,TEDTALK429,TEXTRANK.TXT,0.06000,0.02535,0.03564,1
ROUGE-L,TEDTALK1996,TEXTRANK.TXT,0.06173,0.07246,0.06667,1
ROUGE-1,TEDTALK1996,TEXTRANK.TXT,0.18584,0.20000,0.19266,1
ROUGE-2,TEDTALK1996,TEXTRANK.TXT,0.01835,0.01942,0.01887,1
ROUGE-SU4,TEDTALK1996,TEXTRANK.TXT,0.04952,0.05149,0.05049,1
ROUGE-L,TEDTALK1512,TEXTRANK.TXT,0.04918,0.02290,0.03125,1
